pair,component,layer,head,head_type,n_tasks,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,maxmatch_cosine_mean,maxmatch_cosine_std,mmd_rbf_mean,mmd_rbf_std,cka_valid_rate,cka_linear_mean_valid_only,cka_linear_std_valid_only
original_vs_version1,k,0,0,kv_head,50,0.987014,0.000859,0.996115,0.000936,0.007075,0.003992,0.06,0.166572,0.177986
original_vs_version1,k,0,1,kv_head,50,0.863368,0.003704,0.969829,0.006359,0.007709,0.003612,0.06,0.314741,0.126561
original_vs_version1,k,0,2,kv_head,50,0.983987,0.00069,0.994982,0.000998,0.004799,0.00179,0.06,0.219291,0.233252
original_vs_version1,k,0,3,kv_head,50,0.97657,0.000893,0.993841,0.001074,0.003794,0.001726,0.06,0.406421,0.162913
original_vs_version1,k,0,4,kv_head,50,0.823001,0.010288,0.940451,0.012011,0.008331,0.00331,0.06,0.312646,0.148712
original_vs_version1,k,0,5,kv_head,50,0.976365,0.001059,0.992988,0.001781,0.006114,0.003651,0.06,0.353097,0.243187
original_vs_version1,k,0,6,kv_head,50,0.97588,0.000797,0.992874,0.00152,0.008215,0.004127,0.06,0.194179,0.173488
original_vs_version1,k,0,7,kv_head,50,0.984789,0.000841,0.995605,0.00106,0.011379,0.007333,0.06,0.242455,0.202081
original_vs_version1,k,1,0,kv_head,50,0.776321,0.009388,0.925086,0.014977,0.0048,0.00159,0.06,0.607858,0.118024
original_vs_version1,k,1,1,kv_head,50,0.704185,0.016861,0.911872,0.019206,0.014477,0.007565,0.06,0.492782,0.1712
original_vs_version1,k,1,2,kv_head,50,0.692375,0.011996,0.905824,0.018442,0.005902,0.002212,0.06,0.780154,0.090772
original_vs_version1,k,1,3,kv_head,50,0.813059,0.010788,0.962142,0.007876,0.004032,0.001633,0.06,0.837724,0.047595
original_vs_version1,k,1,4,kv_head,50,0.536295,0.005362,0.927864,0.009351,0.00341,0.001205,0.06,0.963749,0.010035
original_vs_version1,k,1,5,kv_head,50,0.817658,0.009008,0.943731,0.011082,0.005926,0.001748,0.06,0.602764,0.086272
original_vs_version1,k,1,6,kv_head,50,0.653765,0.012034,0.89311,0.019375,0.006174,0.001968,0.06,0.747953,0.104521
original_vs_version1,k,1,7,kv_head,50,0.567427,0.014273,0.881879,0.029258,0.004516,0.001626,0.06,0.434196,0.174278
original_vs_version1,k,2,0,kv_head,50,0.786963,0.007859,0.94937,0.011043,0.004658,0.001734,0.06,0.569691,0.065627
original_vs_version1,k,2,1,kv_head,50,0.699238,0.010251,0.930065,0.01705,0.004955,0.001909,0.06,0.653479,0.156688
original_vs_version1,k,2,2,kv_head,50,0.675323,0.007563,0.899963,0.020547,0.005992,0.002214,0.06,0.521629,0.11447
original_vs_version1,k,2,3,kv_head,50,0.814983,0.004799,0.937194,0.011505,0.003773,0.001025,0.06,0.373545,0.152073
original_vs_version1,k,2,4,kv_head,50,0.848583,0.009012,0.948082,0.010847,0.003989,0.001018,0.06,0.28226,0.163925
original_vs_version1,k,2,5,kv_head,50,0.754569,0.006523,0.921873,0.016734,0.004608,0.001431,0.06,0.430418,0.149317
original_vs_version1,k,2,6,kv_head,50,0.580594,0.027686,0.873609,0.029514,0.010765,0.004348,0.06,0.561071,0.092865
original_vs_version1,k,2,7,kv_head,50,0.483867,0.024004,0.876018,0.030469,0.006238,0.002805,0.06,0.437358,0.195218
original_vs_version1,k,3,0,kv_head,50,0.413035,0.030716,0.889066,0.031818,0.004077,0.001887,0.06,0.471915,0.157439
original_vs_version1,k,3,1,kv_head,50,0.439995,0.010843,0.812116,0.028133,0.003769,0.000992,0.06,0.760111,0.04988
original_vs_version1,k,3,2,kv_head,50,0.535409,0.031981,0.880526,0.029042,0.006551,0.001884,0.06,0.747798,0.059477
original_vs_version1,k,3,3,kv_head,50,0.502336,0.027858,0.875671,0.028133,0.005073,0.001828,0.06,0.684699,0.057356
original_vs_version1,k,3,4,kv_head,50,0.565797,0.02469,0.894183,0.022878,0.005012,0.001445,0.06,0.528168,0.121075
original_vs_version1,k,3,5,kv_head,50,0.291579,0.008691,0.810894,0.027323,0.003661,0.001045,0.06,0.890296,0.032967
original_vs_version1,k,3,6,kv_head,50,0.490745,0.025748,0.826761,0.035752,0.020887,0.011157,0.06,0.599603,0.041434
original_vs_version1,k,3,7,kv_head,50,0.446423,0.028866,0.869252,0.035394,0.005603,0.002357,0.06,0.432656,0.199467
original_vs_version1,k,4,0,kv_head,50,0.645501,0.020839,0.920832,0.018092,0.005772,0.002042,0.06,0.696575,0.059472
original_vs_version1,k,4,1,kv_head,50,0.521609,0.009752,0.865806,0.029192,0.004795,0.001463,0.06,0.759051,0.087338
original_vs_version1,k,4,2,kv_head,50,0.441888,0.019393,0.847639,0.033186,0.004068,0.001378,0.06,0.554741,0.162104
original_vs_version1,k,4,3,kv_head,50,0.594134,0.014344,0.891635,0.023196,0.005612,0.001376,0.06,0.660593,0.084194
original_vs_version1,k,4,4,kv_head,50,0.677533,0.020847,0.92226,0.015223,0.006995,0.002028,0.06,0.600317,0.133069
original_vs_version1,k,4,5,kv_head,50,0.631711,0.030566,0.903423,0.022517,0.007166,0.00178,0.06,0.625898,0.121022
original_vs_version1,k,4,6,kv_head,50,0.54493,0.017258,0.883751,0.026489,0.004656,0.001371,0.06,0.5932,0.063716
original_vs_version1,k,4,7,kv_head,50,0.531554,0.008463,0.845606,0.030183,0.004431,0.001192,0.06,0.632371,0.09927
original_vs_version1,k,5,0,kv_head,50,0.571931,0.0188,0.921667,0.025558,0.004596,0.00211,0.06,0.335607,0.191576
original_vs_version1,k,5,1,kv_head,50,0.49406,0.019595,0.863657,0.032855,0.005114,0.00155,0.06,0.718901,0.123851
original_vs_version1,k,5,2,kv_head,50,0.450175,0.013443,0.813239,0.034583,0.00416,0.001075,0.06,0.649228,0.113615
original_vs_version1,k,5,3,kv_head,50,0.579781,0.020686,0.92367,0.025195,0.004468,0.002001,0.06,0.443628,0.177172
original_vs_version1,k,5,4,kv_head,50,0.360207,0.015203,0.807354,0.044021,0.004332,0.001315,0.06,0.61907,0.125284
original_vs_version1,k,5,5,kv_head,50,0.517258,0.015633,0.930705,0.010553,0.002814,0.001027,0.06,0.979517,0.00574
original_vs_version1,k,5,6,kv_head,50,0.692114,0.012454,0.922996,0.01717,0.005316,0.001773,0.06,0.835814,0.053649
original_vs_version1,k,5,7,kv_head,50,0.652336,0.027345,0.917901,0.019905,0.005279,0.00165,0.06,0.65641,0.176274
original_vs_version1,k,6,0,kv_head,50,0.489719,0.025311,0.909869,0.02442,0.00615,0.002158,0.06,0.764278,0.0842
original_vs_version1,k,6,1,kv_head,50,0.696104,0.040829,0.976839,0.005914,0.005813,0.003036,0.06,0.987293,0.003565
original_vs_version1,k,6,2,kv_head,50,0.534064,0.017989,0.909474,0.020989,0.005104,0.001815,0.06,0.748405,0.077395
original_vs_version1,k,6,3,kv_head,50,0.387703,0.027953,0.846756,0.037632,0.004818,0.001898,0.06,0.760052,0.111923
original_vs_version1,k,6,4,kv_head,50,0.497426,0.014224,0.888664,0.025233,0.005033,0.001355,0.06,0.677617,0.093727
original_vs_version1,k,6,5,kv_head,50,0.544629,0.01957,0.911114,0.021366,0.004623,0.001383,0.06,0.678635,0.121114
original_vs_version1,k,6,6,kv_head,50,0.369462,0.029237,0.888749,0.034027,0.006157,0.002197,0.06,0.636033,0.188253
original_vs_version1,k,6,7,kv_head,50,0.5315,0.022443,0.905413,0.021507,0.008326,0.002848,0.06,0.693877,0.178509
original_vs_version1,k,7,0,kv_head,50,0.575051,0.009678,0.903658,0.023304,0.004465,0.001419,0.06,0.466941,0.220255
original_vs_version1,k,7,1,kv_head,50,0.716138,0.012833,0.939824,0.014281,0.0057,0.001824,0.06,0.67009,0.2231
original_vs_version1,k,7,2,kv_head,50,0.80567,0.005651,0.930009,0.012998,0.004861,0.001243,0.06,0.49886,0.098496
original_vs_version1,k,7,3,kv_head,50,0.670638,0.013028,0.920907,0.017051,0.005216,0.001641,0.06,0.577819,0.22045
original_vs_version1,k,7,4,kv_head,50,0.734198,0.010493,0.920363,0.018075,0.005823,0.001641,0.06,0.52149,0.129546
original_vs_version1,k,7,5,kv_head,50,0.742771,0.007654,0.93072,0.015893,0.00479,0.001658,0.06,0.563439,0.155845
original_vs_version1,k,7,6,kv_head,50,0.761978,0.008632,0.942956,0.012628,0.012493,0.003832,0.06,0.719954,0.185006
original_vs_version1,k,7,7,kv_head,50,0.762022,0.009985,0.945932,0.011865,0.005969,0.002014,0.06,0.632152,0.213475
original_vs_version1,k,8,0,kv_head,50,0.899627,0.002387,0.968752,0.004397,0.005023,0.001037,0.06,0.891513,0.047391
original_vs_version1,k,8,1,kv_head,50,0.928781,0.002489,0.980524,0.004209,0.007074,0.00184,0.06,0.712051,0.195126
original_vs_version1,k,8,2,kv_head,50,0.87765,0.003611,0.954733,0.007811,0.004272,0.001077,0.06,0.305715,0.186413
original_vs_version1,k,8,3,kv_head,50,0.737656,0.008382,0.937139,0.013008,0.007127,0.002066,0.06,0.587615,0.24898
original_vs_version1,k,8,4,kv_head,50,0.867791,0.005253,0.967119,0.00756,0.005015,0.001694,0.06,0.773316,0.174823
original_vs_version1,k,8,5,kv_head,50,0.781339,0.00733,0.941393,0.013211,0.005113,0.001281,0.06,0.537497,0.209373
original_vs_version1,k,8,6,kv_head,50,0.875172,0.005027,0.959763,0.008728,0.005842,0.00168,0.06,0.529277,0.226133
original_vs_version1,k,8,7,kv_head,50,0.806506,0.009537,0.954627,0.009471,0.005393,0.001569,0.06,0.588728,0.227948
original_vs_version1,k,9,0,kv_head,50,0.502599,0.018677,0.905553,0.025993,0.004093,0.001751,0.06,0.54689,0.234357
original_vs_version1,k,9,1,kv_head,50,0.65099,0.008893,0.890404,0.02182,0.003753,0.001216,0.06,0.713538,0.156464
original_vs_version1,k,9,2,kv_head,50,0.605114,0.022367,0.894902,0.02724,0.005607,0.001846,0.06,0.715983,0.193391
original_vs_version1,k,9,3,kv_head,50,0.630654,0.010656,0.890197,0.024999,0.004225,0.001406,0.06,0.674472,0.14749
original_vs_version1,k,9,4,kv_head,50,0.57873,0.012439,0.894796,0.024984,0.004368,0.001644,0.06,0.67335,0.179407
original_vs_version1,k,9,5,kv_head,50,0.706494,0.007811,0.913922,0.017244,0.004549,0.001457,0.06,0.803508,0.146302
original_vs_version1,k,9,6,kv_head,50,0.529537,0.017849,0.914411,0.024211,0.004688,0.00171,0.06,0.572887,0.232567
original_vs_version1,k,9,7,kv_head,50,0.246824,0.01718,0.851852,0.042776,0.004432,0.00176,0.06,0.444393,0.215325
original_vs_version1,k,10,0,kv_head,50,0.861676,0.003273,0.955353,0.009313,0.003764,0.001183,0.06,0.563029,0.148492
original_vs_version1,k,10,1,kv_head,50,0.578266,0.027585,0.925736,0.019068,0.005008,0.001686,0.06,0.539822,0.167206
original_vs_version1,k,10,2,kv_head,50,0.882599,0.002531,0.960395,0.008282,0.003516,0.001094,0.06,0.414633,0.1068
original_vs_version1,k,10,3,kv_head,50,0.808475,0.008072,0.953097,0.009161,0.006466,0.00218,0.06,0.642736,0.155051
original_vs_version1,k,10,4,kv_head,50,0.817273,0.006313,0.956428,0.01046,0.004493,0.00155,0.06,0.601283,0.216553
original_vs_version1,k,10,5,kv_head,50,0.933518,0.002227,0.97443,0.004262,0.004025,0.001003,0.06,0.786351,0.086924
original_vs_version1,k,10,6,kv_head,50,0.875122,0.004912,0.968043,0.00781,0.004457,0.001613,0.06,0.62806,0.243437
original_vs_version1,k,10,7,kv_head,50,0.925238,0.002795,0.978149,0.005298,0.004565,0.001522,0.06,0.682921,0.206836
original_vs_version1,k,11,0,kv_head,50,0.686529,0.00835,0.917968,0.021228,0.004113,0.001588,0.06,0.703477,0.163075
original_vs_version1,k,11,1,kv_head,50,0.681727,0.010746,0.914789,0.01972,0.004752,0.001574,0.06,0.728464,0.202125
original_vs_version1,k,11,2,kv_head,50,0.616401,0.009689,0.91674,0.018948,0.00388,0.001477,0.06,0.72904,0.220749
original_vs_version1,k,11,3,kv_head,50,0.661894,0.012842,0.918026,0.018334,0.00399,0.001423,0.06,0.67392,0.165973
original_vs_version1,k,11,4,kv_head,50,0.703359,0.014936,0.934176,0.016926,0.004742,0.001783,0.06,0.766301,0.177601
original_vs_version1,k,11,5,kv_head,50,0.620775,0.010429,0.890931,0.026052,0.004413,0.001492,0.06,0.650893,0.201334
original_vs_version1,k,11,6,kv_head,50,0.644981,0.012174,0.90368,0.02414,0.004338,0.00146,0.06,0.710606,0.200937
original_vs_version1,k,11,7,kv_head,50,0.423598,0.018985,0.902458,0.027356,0.004088,0.001631,0.06,0.555937,0.217163
original_vs_version1,k,12,0,kv_head,50,0.410299,0.020073,0.841381,0.036155,0.004227,0.001451,0.06,0.807385,0.153161
original_vs_version1,k,12,1,kv_head,50,0.306079,0.022278,0.89303,0.026412,0.004874,0.001918,0.06,0.771428,0.19154
original_vs_version1,k,12,2,kv_head,50,0.201218,0.035058,0.858346,0.035172,0.003597,0.001277,0.06,0.657316,0.229531
original_vs_version1,k,12,3,kv_head,50,0.606305,0.014554,0.925732,0.016698,0.003715,0.001211,0.06,0.740553,0.231932
original_vs_version1,k,12,4,kv_head,50,0.40917,0.011541,0.846898,0.033463,0.004008,0.001296,0.06,0.770879,0.16029
original_vs_version1,k,12,5,kv_head,50,0.304093,0.028841,0.913018,0.02459,0.004168,0.001517,0.06,0.608524,0.257655
original_vs_version1,k,12,6,kv_head,50,0.331749,0.036154,0.8849,0.028396,0.004078,0.001451,0.06,0.748648,0.214889
original_vs_version1,k,12,7,kv_head,50,0.517815,0.028276,0.911053,0.020828,0.003811,0.001288,0.06,0.764438,0.218762
original_vs_version1,k,13,0,kv_head,50,0.27407,0.021846,0.848522,0.041051,0.004534,0.001523,0.06,0.646128,0.20858
original_vs_version1,k,13,1,kv_head,50,0.418832,0.01388,0.882988,0.027095,0.004004,0.001451,0.06,0.730846,0.228613
original_vs_version1,k,13,2,kv_head,50,0.411383,0.011186,0.87172,0.030862,0.004354,0.001425,0.06,0.735554,0.204911
original_vs_version1,k,13,3,kv_head,50,0.444549,0.014016,0.912018,0.020832,0.003858,0.001401,0.06,0.766807,0.212346
original_vs_version1,k,13,4,kv_head,50,0.565423,0.024726,0.906217,0.021602,0.005068,0.001642,0.06,0.61187,0.190354
original_vs_version1,k,13,5,kv_head,50,0.398129,0.017429,0.889537,0.026188,0.003992,0.001281,0.06,0.703031,0.246411
original_vs_version1,k,13,6,kv_head,50,0.38305,0.014352,0.891209,0.028691,0.003889,0.001388,0.06,0.766487,0.19612
original_vs_version1,k,13,7,kv_head,50,0.519397,0.009698,0.844711,0.033291,0.003701,0.001172,0.06,0.781862,0.124448
original_vs_version1,k,14,0,kv_head,50,0.409584,0.020053,0.907749,0.021651,0.003862,0.001411,0.06,0.747016,0.220534
original_vs_version1,k,14,1,kv_head,50,0.562632,0.014095,0.906348,0.021883,0.004794,0.001418,0.06,0.724621,0.185301
original_vs_version1,k,14,2,kv_head,50,0.411875,0.010126,0.8072,0.039171,0.003625,0.001048,0.06,0.827382,0.079833
original_vs_version1,k,14,3,kv_head,50,0.782207,0.012689,0.955014,0.012195,0.003706,0.001715,0.06,0.862011,0.05274
original_vs_version1,k,14,4,kv_head,50,0.3714,0.016967,0.925504,0.021345,0.003372,0.001388,0.06,0.514352,0.233945
original_vs_version1,k,14,5,kv_head,50,0.429687,0.021896,0.86871,0.034896,0.003899,0.001658,0.06,0.800088,0.138427
original_vs_version1,k,14,6,kv_head,50,0.502634,0.017413,0.905933,0.023129,0.004049,0.001498,0.06,0.763833,0.201567
original_vs_version1,k,14,7,kv_head,50,0.433053,0.015815,0.858339,0.03717,0.003803,0.001459,0.06,0.752539,0.130073
original_vs_version1,k,15,0,kv_head,50,0.534842,0.009279,0.918323,0.022278,0.003655,0.001441,0.06,0.794405,0.184896
original_vs_version1,k,15,1,kv_head,50,0.469325,0.023829,0.926079,0.015925,0.003209,0.001013,0.06,0.672843,0.271512
original_vs_version1,k,15,2,kv_head,50,0.567097,0.022032,0.893195,0.028657,0.004472,0.001435,0.06,0.724014,0.172156
original_vs_version1,k,15,3,kv_head,50,0.493866,0.019512,0.921904,0.019106,0.003668,0.001337,0.06,0.766511,0.199854
original_vs_version1,k,15,4,kv_head,50,0.350895,0.02375,0.912284,0.022531,0.003094,0.001168,0.06,0.614306,0.241827
original_vs_version1,k,15,5,kv_head,50,0.528014,0.020336,0.929265,0.017307,0.004793,0.001532,0.06,0.809232,0.166872
original_vs_version1,k,15,6,kv_head,50,0.547614,0.013583,0.878175,0.032027,0.00403,0.001479,0.06,0.751353,0.168392
original_vs_version1,k,15,7,kv_head,50,0.5939,0.013525,0.881923,0.028177,0.003388,0.001173,0.06,0.732418,0.178867
original_vs_version1,k,16,0,kv_head,50,0.631492,0.007966,0.917613,0.011735,0.002716,0.000926,0.06,0.958993,0.019839
original_vs_version1,k,16,1,kv_head,50,0.779881,0.007627,0.950577,0.012793,0.00378,0.001483,0.06,0.747181,0.147152
original_vs_version1,k,16,2,kv_head,50,0.545839,0.022606,0.934264,0.015964,0.003711,0.001527,0.06,0.726239,0.241967
original_vs_version1,k,16,3,kv_head,50,0.713767,0.011819,0.930147,0.016678,0.003934,0.00149,0.06,0.712675,0.181953
original_vs_version1,k,16,4,kv_head,50,0.647634,0.011185,0.922471,0.018168,0.003343,0.001138,0.06,0.712512,0.237638
original_vs_version1,k,16,5,kv_head,50,0.640618,0.011445,0.935129,0.016303,0.003644,0.001321,0.06,0.728134,0.231766
original_vs_version1,k,16,6,kv_head,50,0.581525,0.01581,0.929414,0.015508,0.003973,0.001368,0.06,0.746866,0.257391
original_vs_version1,k,16,7,kv_head,50,0.443008,0.0168,0.937241,0.014408,0.003118,0.001202,0.06,0.681887,0.264711
original_vs_version1,k,17,0,kv_head,50,0.513715,0.017846,0.92869,0.019946,0.003202,0.001315,0.06,0.795216,0.181921
original_vs_version1,k,17,1,kv_head,50,0.264112,0.02782,0.916906,0.025422,0.003366,0.001384,0.06,0.666013,0.193488
original_vs_version1,k,17,2,kv_head,50,0.408647,0.025244,0.888328,0.031037,0.003955,0.001512,0.06,0.791244,0.171498
original_vs_version1,k,17,3,kv_head,50,0.654725,0.014525,0.927395,0.017396,0.004138,0.001658,0.06,0.829702,0.109556
original_vs_version1,k,17,4,kv_head,50,0.311414,0.014636,0.88067,0.03133,0.003114,0.001159,0.06,0.719227,0.213496
original_vs_version1,k,17,5,kv_head,50,0.448935,0.01899,0.889889,0.024495,0.004422,0.001486,0.06,0.674901,0.199206
original_vs_version1,k,17,6,kv_head,50,0.364561,0.021788,0.936953,0.015453,0.003168,0.001227,0.06,0.812017,0.190122
original_vs_version1,k,17,7,kv_head,50,0.339096,0.019425,0.901733,0.02377,0.003031,0.001119,0.06,0.720448,0.233599
original_vs_version1,k,18,0,kv_head,50,0.342418,0.036706,0.937131,0.014441,0.003361,0.001223,0.06,0.729258,0.241015
original_vs_version1,k,18,1,kv_head,50,0.52504,0.019802,0.916822,0.020516,0.004642,0.001362,0.06,0.74257,0.239877
original_vs_version1,k,18,2,kv_head,50,0.353533,0.028081,0.868519,0.036626,0.003644,0.001331,0.06,0.774354,0.178087
original_vs_version1,k,18,3,kv_head,50,0.359222,0.020269,0.920878,0.01784,0.003158,0.001124,0.06,0.747593,0.228161
original_vs_version1,k,18,4,kv_head,50,0.261786,0.017609,0.875516,0.033715,0.005627,0.002007,0.06,0.586984,0.159918
original_vs_version1,k,18,5,kv_head,50,0.297892,0.019247,0.90361,0.024186,0.003173,0.001111,0.06,0.726593,0.239333
original_vs_version1,k,18,6,kv_head,50,0.324899,0.033751,0.916545,0.020534,0.004473,0.001388,0.06,0.787344,0.151096
original_vs_version1,k,18,7,kv_head,50,0.528991,0.017331,0.871082,0.032779,0.003517,0.001439,0.06,0.798619,0.147251
original_vs_version1,k,19,0,kv_head,50,0.422912,0.020174,0.854247,0.04122,0.003975,0.001584,0.06,0.817052,0.139324
original_vs_version1,k,19,1,kv_head,50,0.347386,0.021059,0.861188,0.031801,0.003308,0.001109,0.06,0.698772,0.20083
original_vs_version1,k,19,2,kv_head,50,0.380198,0.020048,0.912401,0.021875,0.003328,0.001185,0.06,0.763896,0.227751
original_vs_version1,k,19,3,kv_head,50,0.369804,0.024776,0.925902,0.018413,0.004618,0.001798,0.06,0.80513,0.196841
original_vs_version1,k,19,4,kv_head,50,0.344214,0.017326,0.9175,0.021235,0.003492,0.001316,0.06,0.739644,0.251348
original_vs_version1,k,19,5,kv_head,50,0.453526,0.012915,0.904243,0.024733,0.00368,0.00128,0.06,0.669553,0.20738
original_vs_version1,k,19,6,kv_head,50,0.334123,0.022654,0.912102,0.019764,0.003593,0.001364,0.06,0.750731,0.225714
original_vs_version1,k,19,7,kv_head,50,0.412802,0.021742,0.908311,0.021171,0.003373,0.00148,0.06,0.739353,0.239152
original_vs_version1,k,20,0,kv_head,50,0.644686,0.017583,0.931682,0.016907,0.00437,0.001533,0.06,0.766311,0.180177
original_vs_version1,k,20,1,kv_head,50,0.352999,0.01351,0.895734,0.028043,0.00367,0.001469,0.06,0.584496,0.203783
original_vs_version1,k,20,2,kv_head,50,0.574709,0.018651,0.916579,0.021172,0.003587,0.001346,0.06,0.771743,0.208537
original_vs_version1,k,20,3,kv_head,50,0.644443,0.011483,0.928465,0.017543,0.003451,0.001147,0.06,0.75846,0.201984
original_vs_version1,k,20,4,kv_head,50,0.41092,0.028485,0.936916,0.015091,0.004052,0.001418,0.06,0.794505,0.189796
original_vs_version1,k,20,5,kv_head,50,0.364301,0.02314,0.917641,0.019008,0.003492,0.001238,0.06,0.77937,0.215925
original_vs_version1,k,20,6,kv_head,50,0.548532,0.012716,0.855867,0.029623,0.003113,0.001134,0.06,0.831456,0.120791
original_vs_version1,k,20,7,kv_head,50,0.283217,0.025182,0.919253,0.018223,0.003183,0.001185,0.06,0.756783,0.223852
original_vs_version1,k,21,0,kv_head,50,0.387023,0.028874,0.952257,0.011344,0.003113,0.001295,0.06,0.754362,0.239012
original_vs_version1,k,21,1,kv_head,50,0.318768,0.026574,0.926575,0.020613,0.003336,0.001356,0.06,0.646082,0.21634
original_vs_version1,k,21,2,kv_head,50,0.347801,0.023191,0.939792,0.014116,0.003146,0.0012,0.06,0.762512,0.225402
original_vs_version1,k,21,3,kv_head,50,0.359967,0.027506,0.943975,0.013616,0.00365,0.001508,0.06,0.763586,0.232739
original_vs_version1,k,21,4,kv_head,50,0.336719,0.024618,0.926116,0.018722,0.003413,0.001162,0.06,0.773468,0.227675
original_vs_version1,k,21,5,kv_head,50,0.658294,0.014037,0.909907,0.021217,0.00554,0.001827,0.06,0.77227,0.200138
original_vs_version1,k,21,6,kv_head,50,0.528714,0.016747,0.950509,0.011147,0.004027,0.001669,0.06,0.804378,0.197928
original_vs_version1,k,21,7,kv_head,50,0.417917,0.02743,0.952364,0.011403,0.003784,0.001538,0.06,0.783818,0.22253
original_vs_version1,k,22,0,kv_head,50,0.599279,0.014102,0.905022,0.024196,0.003377,0.00136,0.06,0.793259,0.158462
original_vs_version1,k,22,1,kv_head,50,0.47841,0.026284,0.864604,0.035811,0.003885,0.001511,0.06,0.756333,0.168704
original_vs_version1,k,22,2,kv_head,50,0.476286,0.021465,0.882586,0.031484,0.003965,0.001716,0.06,0.751765,0.197472
original_vs_version1,k,22,3,kv_head,50,0.4416,0.018797,0.925464,0.016509,0.003189,0.001278,0.06,0.73117,0.239604
original_vs_version1,k,22,4,kv_head,50,0.375817,0.018523,0.908376,0.019475,0.003311,0.001057,0.06,0.723296,0.255069
original_vs_version1,k,22,5,kv_head,50,0.45075,0.019369,0.92064,0.020138,0.003842,0.00127,0.06,0.767958,0.244774
original_vs_version1,k,22,6,kv_head,50,0.317144,0.022645,0.931621,0.014539,0.003477,0.001401,0.06,0.77769,0.220499
original_vs_version1,k,22,7,kv_head,50,0.52845,0.0169,0.947099,0.011403,0.003439,0.001327,0.06,0.746042,0.230268
original_vs_version1,k,23,0,kv_head,50,0.387071,0.017922,0.94062,0.01373,0.003762,0.001641,0.06,0.7966,0.215123
original_vs_version1,k,23,1,kv_head,50,0.52654,0.019126,0.94365,0.01426,0.003931,0.001472,0.06,0.781741,0.203607
original_vs_version1,k,23,2,kv_head,50,0.315587,0.030755,0.943339,0.016861,0.004246,0.001693,0.06,0.791918,0.184902
original_vs_version1,k,23,3,kv_head,50,0.531474,0.022204,0.901701,0.029371,0.004789,0.001695,0.06,0.730552,0.186718
original_vs_version1,k,23,4,kv_head,50,0.644364,0.022162,0.920596,0.022426,0.005368,0.001826,0.06,0.745018,0.192795
original_vs_version1,k,23,5,kv_head,50,0.466512,0.022177,0.915726,0.024421,0.003721,0.001416,0.06,0.776379,0.20452
original_vs_version1,k,23,6,kv_head,50,0.425838,0.026941,0.950465,0.012315,0.004064,0.001362,0.06,0.797699,0.191277
original_vs_version1,k,23,7,kv_head,50,0.543159,0.016422,0.932181,0.017537,0.003364,0.001264,0.06,0.731691,0.2219
original_vs_version1,k,24,0,kv_head,50,0.300954,0.029162,0.947274,0.012171,0.003103,0.001313,0.06,0.732616,0.239378
original_vs_version1,k,24,1,kv_head,50,0.619309,0.024514,0.925638,0.017074,0.004761,0.001576,0.06,0.777521,0.215526
original_vs_version1,k,24,2,kv_head,50,0.324984,0.027726,0.918156,0.020317,0.004038,0.001402,0.06,0.714621,0.166634
original_vs_version1,k,24,3,kv_head,50,0.346604,0.025391,0.946363,0.012586,0.003809,0.001645,0.06,0.779795,0.212223
original_vs_version1,k,24,4,kv_head,50,0.391504,0.024858,0.936466,0.015452,0.003456,0.001358,0.06,0.787024,0.221582
original_vs_version1,k,24,5,kv_head,50,0.35284,0.021225,0.940327,0.013134,0.003682,0.001417,0.06,0.788071,0.220916
original_vs_version1,k,24,6,kv_head,50,0.594414,0.013336,0.939845,0.016139,0.003747,0.001524,0.06,0.754872,0.230438
original_vs_version1,k,24,7,kv_head,50,0.384943,0.020924,0.941753,0.013216,0.003737,0.00156,0.06,0.762586,0.237473
original_vs_version1,k,25,0,kv_head,50,0.614995,0.013415,0.941976,0.0133,0.005359,0.001963,0.06,0.618684,0.206139
original_vs_version1,k,25,1,kv_head,50,0.648842,0.018742,0.958154,0.009957,0.003414,0.001239,0.06,0.718876,0.263985
original_vs_version1,k,25,2,kv_head,50,0.872268,0.005829,0.975328,0.006259,0.004141,0.001876,0.06,0.593112,0.249054
original_vs_version1,k,25,3,kv_head,50,0.585499,0.018529,0.946056,0.011477,0.003383,0.001241,0.06,0.584752,0.297666
original_vs_version1,k,25,4,kv_head,50,0.697613,0.009958,0.946205,0.013494,0.003802,0.001316,0.06,0.669518,0.235724
original_vs_version1,k,25,5,kv_head,50,0.705554,0.012044,0.963733,0.008262,0.003999,0.001463,0.06,0.718213,0.262731
original_vs_version1,k,25,6,kv_head,50,0.476318,0.019927,0.943814,0.012434,0.003463,0.001257,0.06,0.72618,0.235623
original_vs_version1,k,25,7,kv_head,50,0.625557,0.016685,0.964307,0.00783,0.003231,0.001247,0.06,0.689306,0.256532
original_vs_version1,k,26,0,kv_head,50,0.508048,0.017999,0.906116,0.022731,0.00363,0.001299,0.06,0.719348,0.280935
original_vs_version1,k,26,1,kv_head,50,0.428318,0.024884,0.851378,0.035265,0.004056,0.001336,0.06,0.664852,0.241269
original_vs_version1,k,26,2,kv_head,50,0.380105,0.025307,0.939017,0.014368,0.003475,0.001265,0.06,0.75551,0.219584
original_vs_version1,k,26,3,kv_head,50,0.394648,0.024038,0.947495,0.011837,0.003081,0.001155,0.06,0.747246,0.229992
original_vs_version1,k,26,4,kv_head,50,0.31048,0.024765,0.938528,0.014361,0.003258,0.001434,0.06,0.749431,0.23889
